Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
TF2H1_HUMAN	1.00	0.81	1720	0.51702	2267	1	547.0	0.31802325581395346
TOP2B_HUMAN	1.00	0.81	1721	0.51702	2268	1	547.0	0.3178384660081348
MAFK_HUMAN	1.00	0.81	1718	0.51702	2265	1	547.0	0.31839348079161817
CRSP6_HUMAN	1.00	0.81	1719	0.51702	2266	1	547.0	0.3182082606166376
SIK1_HUMAN	1.00	0.81	1716	0.51702	2263	1	547.0	0.31876456876456877
EP400_HUMAN	1.00	0.81	1717	0.51702	2264	1	547.0	0.31857891671520094
HIC1_HUMAN	1.00	0.81	1715	0.51702	2262	1	547.0	0.3189504373177843
VHL_HUMAN	2.00	1.62	786	1.03404	770	1	-16.0	-0.020356234096692113
CR2_HUMAN	1.00	0.81	1713	0.51702	2260	1	547.0	0.31932282545242263
SSR3_HUMAN	1.00	0.81	1714	0.51702	2261	1	547.0	0.3191365227537923
RS27A_HUMAN	1.00	0.81	1712	0.51702	2259	1	547.0	0.3195093457943925
M4K4_HUMAN	3.00	2.43	448	1.55106	441	1	-7.0	-0.015625
TF3B_HUMAN	1.00	0.81	1710	0.51702	2257	1	547.0	0.3198830409356725
ANGI_HUMAN	1.00	0.81	1711	0.51702	2258	1	547.0	0.3196960841613092
NTH_HUMAN	1.00	0.81	1708	0.51702	2255	1	547.0	0.3202576112412178
SCN3B_HUMAN	1.00	0.81	1709	0.51702	2256	1	547.0	0.3200702165008777
TAD3L_HUMAN	1.00	0.81	1736	0.51702	2283	1	547.0	0.3150921658986175
TXNIP_HUMAN	1.00	0.81	1735	0.51702	2282	1	547.0	0.3152737752161383
NOTC4_HUMAN	2.00	1.62	787	1.03404	771	1	-16.0	-0.020330368487928845
RING1_HUMAN	1.00	0.81	1734	0.51702	2281	1	547.0	0.3154555940023068
KC1G1_HUMAN	1.00	0.81	1733	0.51702	2280	1	547.0	0.31563762261973455
KC1G3_HUMAN	1.00	0.81	1732	0.51702	2279	1	547.0	0.3158198614318707
PPM1J_HUMAN	1.00	0.81	1731	0.51702	2278	1	547.0	0.31600231080300406
SORT_HUMAN	1.00	0.81	1730	0.51702	2277	1	547.0	0.3161849710982659
TTC5_HUMAN	1.00	0.81	1729	0.51702	2276	1	547.0	0.31636784268363216
ZN274_HUMAN	1.00	0.81	1728	0.51702	2275	1	547.0	0.31655092592592593
TFAP4_HUMAN	1.00	0.81	1727	0.51702	2274	1	547.0	0.3167342211928199
HEXI1_HUMAN	1.00	0.81	1726	0.51702	2273	1	547.0	0.3169177288528389
SIRT1_HUMAN	1.00	0.81	1725	0.51702	2272	1	547.0	0.3171014492753623
ANM3_HUMAN	1.00	0.81	1724	0.51702	2271	1	547.0	0.31728538283062646
CEBPZ_HUMAN	1.00	0.81	1723	0.51702	2270	1	547.0	0.3174695298897272
MUC2_HUMAN	1.00	0.81	1722	0.51702	2269	1	547.0	0.31765389082462253
DDX5_HUMAN	1.00	0.81	1687	0.51702	2234	1	547.0	0.3242442205097807
TSP1_HUMAN	1.00	0.81	1688	0.51702	2235	1	547.0	0.3240521327014218
RIR2_HUMAN	1.00	0.81	1689	0.51702	2236	1	547.0	0.32386027235050324
ING2_HUMAN	1.00	0.81	1690	0.51702	2237	1	547.0	0.32366863905325444
GPX2_HUMAN	1.00	0.81	1691	0.51702	2238	1	547.0	0.3234772324068598
KAD6_HUMAN	1.00	0.81	1692	0.51702	2239	1	547.0	0.32328605200945626
ICAM1_HUMAN	4.00	3.24	289	2.06809	263	1	-26.0	-0.08996539792387544
ODBB_HUMAN	1.00	0.81	1693	0.51702	2240	1	547.0	0.32309509746012993
KITH_HUMAN	1.00	0.81	1680	0.51702	2227	1	547.0	0.3255952380952381
TR10A_HUMAN	1.00	0.81	1681	0.51702	2228	1	547.0	0.32540154669839383
CND2_HUMAN	1.00	0.81	1682	0.51702	2229	1	547.0	0.32520808561236625
IMA2_HUMAN	1.00	0.81	1683	0.51702	2230	1	547.0	0.32501485442661915
T2AG_HUMAN	1.00	0.81	1684	0.51702	2231	1	547.0	0.3248218527315915
DMTF1_HUMAN	1.00	0.81	1685	0.51702	2232	1	547.0	0.32462908011869435
PSMD6_HUMAN	2.00	1.62	783	1.03404	817	1	34.0	0.04342273307790549
RABL6_HUMAN	1.00	0.81	1686	0.51702	2233	1	547.0	0.32443653618030843
RING2_HUMAN	1.00	0.81	1701	0.51702	2248	1	547.0	0.32157554379776604
RNF39_HUMAN	1.00	0.81	1700	0.51702	2247	1	547.0	0.32176470588235295
RS26_HUMAN	1.00	0.81	1703	0.51702	2250	1	547.0	0.3211978860833823
SGT1_HUMAN	1.00	0.81	1702	0.51702	2249	1	547.0	0.32138660399529967
SMAD1_HUMAN	1.00	0.81	1705	0.51702	2252	1	547.0	0.32082111436950145
T22D1_HUMAN	1.00	0.81	1704	0.51702	2251	1	547.0	0.3210093896713615
TAF5_HUMAN	1.00	0.81	1707	0.51702	2254	1	547.0	0.32044522554188637
TRIM8_HUMAN	1.00	0.81	1706	0.51702	2253	1	547.0	0.32063305978898005
UBD_HUMAN	1.00	0.81	1695	0.51702	2242	1	547.0	0.32271386430678467
ZHANG_HUMAN	1.00	0.81	1694	0.51702	2241	1	547.0	0.32290436835891384
PCNA_HUMAN	1.00	0.81	1697	0.51702	2244	1	547.0	0.3223335297583972
FBLN4_HUMAN	1.00	0.81	1696	0.51702	2243	1	547.0	0.32252358490566035
MSH2_HUMAN	2.00	1.62	784	1.03404	744	1	-40.0	-0.05102040816326531
NOG1_HUMAN	1.00	0.81	1698	0.51702	2245	1	547.0	0.3221436984687868
EZH2_HUMAN	2.00	1.62	785	1.03404	745	1	-40.0	-0.050955414012738856
DNLI1_HUMAN	1.00	0.81	1699	0.51702	2246	1	547.0	0.32195409064155384
SESN1_HUMAN	1.00	0.81	1661	0.51702	2208	1	547.0	0.329319686935581
SIAH1_HUMAN	1.00	0.81	1662	0.51702	2209	1	547.0	0.32912154031287605
KLF10_HUMAN	1.00	0.81	1659	0.51702	2206	1	547.0	0.3297166968053044
UB2D1_HUMAN	1.00	0.81	1660	0.51702	2207	1	547.0	0.32951807228915664
DKK1_HUMAN	1.00	0.81	1665	0.51702	2212	1	547.0	0.32852852852852854
SAE1_HUMAN	1.00	0.81	1666	0.51702	2213	1	547.0	0.3283313325330132
THB1_HUMAN	1.00	0.81	1663	0.51702	2210	1	547.0	0.32892363199037883
MARK2_HUMAN	1.00	0.81	1664	0.51702	2211	1	547.0	0.32872596153846156
HDAC8_HUMAN	1.00	0.81	1653	0.51702	2200	1	547.0	0.3309134906231095
XPO2_HUMAN	1.00	0.81	1654	0.51702	2201	1	547.0	0.3307134220072551
AROS_HUMAN	1.00	0.81	1651	0.51702	2198	1	547.0	0.33131435493640216
THB2_HUMAN	1.00	0.81	1652	0.51702	2199	1	547.0	0.3311138014527845
RS27L_HUMAN	1.00	0.81	1657	0.51702	2204	1	547.0	0.3301146650573325
S10A1_HUMAN	1.00	0.81	1658	0.51702	2205	1	547.0	0.3299155609167672
TRXR1_HUMAN	1.00	0.81	1655	0.51702	2202	1	547.0	0.33051359516616313
CCNK_HUMAN	1.00	0.81	1656	0.51702	2203	1	547.0	0.3303140096618358
IRF5_HUMAN	1.00	0.81	1676	0.51702	2223	1	547.0	0.3263723150357995
CENPA_HUMAN	1.00	0.81	1675	0.51702	2222	1	547.0	0.3265671641791045
GHR_HUMAN	1.00	0.81	1674	0.51702	2221	1	547.0	0.3267622461170848
DDX17_HUMAN	2.00	1.62	781	1.03404	743	1	-38.0	-0.04865556978233035
IF5A1_HUMAN	1.00	0.81	1679	0.51702	2226	1	547.0	0.32578916021441334
2A5G_HUMAN	2.00	1.62	782	1.03404	816	1	34.0	0.043478260869565216
LEU1_HUMAN	1.00	0.81	1678	0.51702	2225	1	547.0	0.3259833134684148
MT1A_HUMAN	1.00	0.81	1677	0.51702	2224	1	547.0	0.3261776982707215
NFS1_HUMAN	1.00	0.81	1669	0.51702	2216	1	547.0	0.32774116237267825
TR10D_HUMAN	1.00	0.81	1668	0.51702	2215	1	547.0	0.32793764988009594
CITE1_HUMAN	1.00	0.81	1667	0.51702	2214	1	547.0	0.3281343731253749
IBP3_HUMAN	3.00	2.43	447	1.55106	436	1	-11.0	-0.024608501118568233
RS3_HUMAN	1.00	0.81	1673	0.51702	2220	1	547.0	0.32695756126718467
PLPL9_HUMAN	1.00	0.81	1672	0.51702	2219	1	547.0	0.32715311004784686
MAP1B_HUMAN	1.00	0.81	1671	0.51702	2218	1	547.0	0.3273488928785159
MAGD2_HUMAN	1.00	0.81	1670	0.51702	2217	1	547.0	0.3275449101796407
SRPK1_HUMAN	1.00	0.81	1819	0.51702	2336	1	517.0	0.2842221000549753
BTG2_HUMAN	1.00	0.81	1818	0.51702	2335	1	517.0	0.28437843784378436
PAGR1_HUMAN	1.00	0.81	1821	0.51702	2338	1	517.0	0.28390993959362987
SAFB2_HUMAN	1.00	0.81	1820	0.51702	2337	1	517.0	0.28406593406593406
Z385A_HUMAN	1.00	0.81	1816	0.51702	2333	1	517.0	0.28469162995594716
MDR1_HUMAN	1.00	0.81	1815	0.51702	2332	1	517.0	0.28484848484848485
BRE1B_HUMAN	1.00	0.81	1817	0.51702	2334	1	517.0	0.2845349477160154
DC1I1_HUMAN	2.00	1.62	808	1.03404	747	1	-61.0	-0.07549504950495049
CP24A_HUMAN	4.00	3.24	291	2.06809	286	1	-5.0	-0.01718213058419244
EHMT1_HUMAN	1.00	0.81	1826	0.51702	2343	1	517.0	0.28313253012048195
TBA1C_HUMAN	1.00	0.81	1828	0.51702	2345	1	517.0	0.2828227571115974
ARP10_HUMAN	1.00	0.81	1827	0.51702	2344	1	517.0	0.28297755883962783
AUGN_HUMAN	1.00	0.81	1823	0.51702	2340	1	517.0	0.28359846407021394
CL049_HUMAN	1.00	0.81	1822	0.51702	2339	1	517.0	0.2837541163556531
ECE2_HUMAN	1.00	0.81	1825	0.51702	2342	1	517.0	0.28328767123287674
FRAS1_HUMAN	1.00	0.81	1824	0.51702	2341	1	517.0	0.28344298245614036
MAGH1_HUMAN	2.00	1.62	809	1.03404	780	1	-29.0	-0.03584672435105068
MKL2_HUMAN	1.00	0.81	1833	0.51702	2350	1	517.0	0.28205128205128205
PCDA7_HUMAN	1.00	0.81	1834	0.51702	2351	1	517.0	0.2818974918211559
STAT_HUMAN	1.00	0.81	1835	0.51702	2352	1	517.0	0.28174386920980926
VIPR2_HUMAN	1.00	0.81	1829	0.51702	2346	1	517.0	0.2826681246582832
CPSF6_HUMAN	1.00	0.81	1830	0.51702	2347	1	517.0	0.2825136612021858
DEP1A_HUMAN	1.00	0.81	1831	0.51702	2348	1	517.0	0.2823593664664118
E41LB_HUMAN	1.00	0.81	1832	0.51702	2349	1	517.0	0.28220524017467247
FA64A_HUMAN	1.00	0.81	1840	0.51702	2357	1	517.0	0.28097826086956523
MS18A_HUMAN	1.00	0.81	1841	0.51702	2358	1	517.0	0.2808256382400869
TBC31_HUMAN	1.00	0.81	1842	0.51702	2359	1	517.0	0.28067318132464714
TGFA_HUMAN	2.00	1.62	810	1.03404	776	1	-34.0	-0.04197530864197531
RNC_HUMAN	1.00	0.81	1836	0.51702	2353	1	517.0	0.2815904139433551
Q9NZC7_HUMAN	1.00	0.81	1837	0.51702	2354	1	517.0	0.281437125748503
KLF4_HUMAN	1.00	0.81	1838	0.51702	2355	1	517.0	0.2812840043525571
DGCR8_HUMAN	1.00	0.81	1839	0.51702	2356	1	517.0	0.2811310494834149
NOTC2_HUMAN	1.00	0.81	1798	0.51702	2319	1	521.0	0.28976640711902113
TERT_HUMAN	1.00	0.81	1797	0.51702	2318	1	521.0	0.2899276572064552
DNJA3_HUMAN	1.00	0.81	1796	0.51702	2317	1	521.0	0.2900890868596882
UB2G2_HUMAN	1.00	0.81	1795	0.51702	2316	1	521.0	0.2902506963788301
MAGC2_HUMAN	1.00	0.81	1794	0.51702	2315	1	521.0	0.29041248606465997
TAF1C_HUMAN	2.00	1.62	805	1.03404	746	1	-59.0	-0.07329192546583851
CCNB1_HUMAN	1.00	0.81	1793	0.51702	2314	1	521.0	0.290574456218628
ANGT_HUMAN	1.00	0.81	1792	0.51702	2313	1	521.0	0.29073660714285715
BCL6_HUMAN	1.00	0.81	1804	0.51702	2325	1	521.0	0.2888026607538803
TCP4_HUMAN	1.00	0.81	1803	0.51702	2324	1	521.0	0.2889628397115918
FHL2_HUMAN	1.00	0.81	1802	0.51702	2323	1	521.0	0.2891231964483907
TIMP3_HUMAN	1.00	0.81	1801	0.51702	2322	1	521.0	0.2892837312604109
ZHX2_HUMAN	2.00	1.62	807	1.03404	775	1	-32.0	-0.03965303593556382
DDB2_HUMAN	1.00	0.81	1800	0.51702	2321	1	521.0	0.28944444444444445
APC_HUMAN	2.00	1.62	806	1.03404	774	1	-32.0	-0.03970223325062035
CAF1A_HUMAN	1.00	0.81	1799	0.51702	2320	1	521.0	0.2896053362979433
CDN2D_HUMAN	1.00	0.81	1809	0.51702	2330	1	521.0	0.28800442233278056
BUB1_HUMAN	1.00	0.81	1810	0.51702	2331	1	521.0	0.2878453038674033
CCNE2_HUMAN	1.00	0.81	1808	0.51702	2329	1	521.0	0.2881637168141593
IGF1_HUMAN	3.00	2.43	473	1.55106	437	1	-36.0	-0.07610993657505286
TDG_HUMAN	1.00	0.81	1806	0.51702	2327	1	521.0	0.2884828349944629
KLK3_HUMAN	1.00	0.81	1807	0.51702	2328	1	521.0	0.28832318760376313
RPA1_HUMAN	1.00	0.81	1805	0.51702	2326	1	521.0	0.2886426592797784
PERI_HUMAN	7.00	5.67	120	3.61915	102	1	-18.0	-0.15
PRPH2_HUMAN	4.00	3.24	290	2.06809	251	1	-39.0	-0.13448275862068965
RDS_HUMAN	1.00	0.81	1814	0.51702	1483	1	-331.0	-0.1824696802646086
K1C15_HUMAN	1.00	0.81	1812	0.51702	1481	1	-331.0	-0.18267108167770418
GBRL1_HUMAN	1.00	0.81	1813	0.51702	1482	1	-331.0	-0.1825703254274683
GBRL2_HUMAN	1.00	0.81	1811	0.51702	1480	1	-331.0	-0.18277194919933737
PON1_HUMAN	31.00	25.11	43	16.02766	43	1	0.0	0.0
PON2_HUMAN	40.00	32.40	34	20.68085	34	1	0.0	0.0
PON3_HUMAN	37.00	29.97	39	19.12979	39	1	0.0	0.0
APOA2_HUMAN	1.00	0.81	1789	0.51702	1641	1	-148.0	-0.08272778088317496
PPAC_HUMAN	3.00	2.43	450	1.55106	390	1	-60.0	-0.13333333333333333
CP1A1_HUMAN	3.00	2.43	451	1.55106	391	1	-60.0	-0.13303769401330376
CP2E1_HUMAN	2.00	1.62	799	1.03404	681	1	-118.0	-0.1476846057571965
CP1A2_HUMAN	3.00	2.43	453	1.55106	393	1	-60.0	-0.13245033112582782
CP2D6_HUMAN	3.00	2.43	452	1.55106	392	1	-60.0	-0.13274336283185842
CAP7_HUMAN	3.00	2.43	455	1.55106	395	1	-60.0	-0.13186813186813187
COQ6_HUMAN	3.00	2.43	454	1.55106	394	1	-60.0	-0.13215859030837004
CP19A_HUMAN	3.00	2.43	457	1.55106	397	1	-60.0	-0.13129102844638948
CP26A_HUMAN	3.00	2.43	456	1.55106	396	1	-60.0	-0.13157894736842105
CP26B_HUMAN	3.00	2.43	459	1.55106	399	1	-60.0	-0.13071895424836602
CP27B_HUMAN	3.00	2.43	458	1.55106	398	1	-60.0	-0.13100436681222707
CP39A_HUMAN	3.00	2.43	461	1.55106	401	1	-60.0	-0.1301518438177874
CP3A3_HUMAN	3.00	2.43	460	1.55106	400	1	-60.0	-0.13043478260869565
CP46A_HUMAN	3.00	2.43	463	1.55106	403	1	-60.0	-0.12958963282937366
CP4B1_HUMAN	3.00	2.43	462	1.55106	402	1	-60.0	-0.12987012987012986
CP4F8_HUMAN	3.00	2.43	464	1.55106	404	1	-60.0	-0.12931034482758622
CP4FB_HUMAN	3.00	2.43	465	1.55106	405	1	-60.0	-0.12903225806451613
CP4FC_HUMAN	3.00	2.43	466	1.55106	406	1	-60.0	-0.12875536480686695
CP7B1_HUMAN	3.00	2.43	467	1.55106	407	1	-60.0	-0.1284796573875803
PPA5_HUMAN	3.00	2.43	468	1.55106	408	1	-60.0	-0.1282051282051282
PPAL_HUMAN	3.00	2.43	469	1.55106	409	1	-60.0	-0.1279317697228145
PPBI_HUMAN	3.00	2.43	470	1.55106	410	1	-60.0	-0.1276595744680851
5HT2A_HUMAN	1.00	0.81	1790	0.51702	1642	1	-148.0	-0.08268156424581005
CP1B1_HUMAN	2.00	1.62	800	1.03404	653	1	-147.0	-0.18375
CP2F1_HUMAN	2.00	1.62	801	1.03404	654	1	-147.0	-0.18352059925093633
CP343_HUMAN	1.00	0.81	1791	0.51702	1643	1	-148.0	-0.0826353992183138
CP3A5_HUMAN	2.00	1.62	802	1.03404	655	1	-147.0	-0.18329177057356608
CP8B1_HUMAN	2.00	1.62	803	1.03404	656	1	-147.0	-0.18306351183063513
PPAP_HUMAN	2.00	1.62	804	1.03404	657	1	-147.0	-0.1828358208955224
PPB1_HUMAN	3.00	2.43	471	1.55106	356	1	-115.0	-0.24416135881104034
PPBN_HUMAN	3.00	2.43	472	1.55106	357	1	-115.0	-0.24364406779661016
PPBT_HUMAN	3.00	2.43	449	1.55106	355	1	-94.0	-0.20935412026726058
MYOZ2_HUMAN	2.00	1.62	793	1.03404	697	1	-96.0	-0.1210592686002522
RCAN1_HUMAN	2.00	1.62	792	1.03404	614	1	-178.0	-0.22474747474747475
MYOZ3_HUMAN	2.00	1.62	791	1.03404	696	1	-95.0	-0.12010113780025285
GBRB2_HUMAN	1.00	0.81	1769	0.51702	1784	1	15.0	0.008479366873940079
RCAN2_HUMAN	1.00	0.81	1768	0.51702	1783	1	15.0	0.008484162895927601
CP074_HUMAN	1.00	0.81	1767	0.51702	1782	1	15.0	0.008488964346349746
CRTC2_HUMAN	1.00	0.81	1766	0.51702	1781	1	15.0	0.008493771234428085
IRF2_HUMAN	2.00	1.62	794	1.03404	698	1	-96.0	-0.12090680100755667
RFC5_HUMAN	1.00	0.81	1772	0.51702	1787	1	15.0	0.008465011286681716
PSA6_HUMAN	1.00	0.81	1771	0.51702	1786	1	15.0	0.00846979107848673
E2AK4_HUMAN	1.00	0.81	1770	0.51702	1785	1	15.0	0.00847457627118644
IDH3G_HUMAN	1.00	0.81	1776	0.51702	1791	1	15.0	0.008445945945945946
MYOZ1_HUMAN	1.00	0.81	1775	0.51702	1790	1	15.0	0.008450704225352112
PHLP2_HUMAN	1.00	0.81	1774	0.51702	1789	1	15.0	0.008455467869222097
SYNJ1_HUMAN	1.00	0.81	1773	0.51702	1788	1	15.0	0.008460236886632826
GBRG2_HUMAN	1.00	0.81	1779	0.51702	1794	1	15.0	0.008431703204047217
GBRA1_HUMAN	1.00	0.81	1780	0.51702	1795	1	15.0	0.008426966292134831
AKAP5_HUMAN	1.00	0.81	1777	0.51702	1792	1	15.0	0.008441193021947102
CHP3_HUMAN	1.00	0.81	1778	0.51702	1793	1	15.0	0.00843644544431946
PPR1A_HUMAN	1.00	0.81	1782	0.51702	1797	1	15.0	0.008417508417508417
IPPD_HUMAN	1.00	0.81	1783	0.51702	1798	1	15.0	0.008412787436904094
UBP14_HUMAN	1.00	0.81	1781	0.51702	1796	1	15.0	0.008422234699606962
CABIN_HUMAN	2.00	1.62	795	1.03404	699	1	-96.0	-0.12075471698113208
RUVB2_HUMAN	1.00	0.81	1784	0.51702	1799	1	15.0	0.008408071748878924
P2R3A_HUMAN	2.00	1.62	798	1.03404	702	1	-96.0	-0.12030075187969924
2ABG_HUMAN	2.00	1.62	796	1.03404	700	1	-96.0	-0.12060301507537688
SHOC2_HUMAN	2.00	1.62	797	1.03404	701	1	-96.0	-0.12045169385194479
TOX4_HUMAN	1.00	0.81	1787	0.51702	1800	1	13.0	0.007274762171236709
NAC1_HUMAN	1.00	0.81	1788	0.51702	1640	1	-148.0	-0.08277404921700224
NAC2_HUMAN	1.00	0.81	1785	0.51702	1638	1	-147.0	-0.08235294117647059
NAC3_HUMAN	1.00	0.81	1786	0.51702	1639	1	-147.0	-0.08230683090705487
BMR1B_HUMAN	1.00	0.81	1952	0.51702	1518	1	-434.0	-0.2223360655737705
HAX1_HUMAN	1.00	0.81	1953	0.51702	1519	1	-434.0	-0.2222222222222222
IP3KC_HUMAN	1.00	0.81	1950	0.51702	1516	1	-434.0	-0.22256410256410256
SDC2_HUMAN	1.00	0.81	1951	0.51702	1517	1	-434.0	-0.22245002562788313
ROM1_HUMAN	1.00	0.81	1948	0.51702	1514	1	-434.0	-0.22279260780287474
CNGB1_HUMAN	1.00	0.81	1949	0.51702	1515	1	-434.0	-0.22267829656233967
GRAP2_HUMAN	1.00	0.81	1946	0.51702	1512	1	-434.0	-0.22302158273381295
AL2CL_HUMAN	1.00	0.81	1947	0.51702	1513	2	-434.0	-0.2229070364663585
DP13B_HUMAN	1.00	0.81	1944	0.51702	1510	2	-434.0	-0.22325102880658437
ANFY1_HUMAN	1.00	0.81	1945	0.51702	1511	2	-434.0	-0.22313624678663238
US6NL_HUMAN	1.00	0.81	1942	0.51702	1508	2	-434.0	-0.223480947476828
AGTR1_HUMAN	1.00	0.81	1943	0.51702	1509	2	-434.0	-0.2233659289758106
OCRL_HUMAN	2.00	1.62	822	1.03404	582	2	-240.0	-0.291970802919708
RABX5_HUMAN	1.00	0.81	1941	0.51702	1507	2	-434.0	-0.22359608449252963
RUFY1_HUMAN	1.00	0.81	1939	0.51702	1505	2	-434.0	-0.22382671480144403
RAE1_HUMAN	1.00	0.81	1940	0.51702	1506	2	-434.0	-0.22371134020618558
PRAF1_HUMAN	1.00	0.81	1938	0.51702	1504	2	-434.0	-0.22394220846233232
RAE2_HUMAN	1.00	0.81	1937	0.51702	1503	2	-434.0	-0.2240578213732576
GDIB_HUMAN	1.00	0.81	1936	0.51702	1502	2	-434.0	-0.22417355371900827
RB22A_HUMAN	1.00	0.81	1935	0.51702	1501	2	-434.0	-0.22428940568475453
RABE2_HUMAN	1.00	0.81	1934	0.51702	1500	2	-434.0	-0.22440537745604963
KIF3B_HUMAN	1.00	0.81	1933	0.51702	1499	2	-434.0	-0.22452146921883084
PGTB2_HUMAN	1.00	0.81	1932	0.51702	1498	2	-434.0	-0.2246376811594203
SH3K1_HUMAN	2.00	1.62	821	1.03404	616	1	-205.0	-0.2496954933008526
PK3C3_HUMAN	1.00	0.81	1931	0.51702	1497	2	-434.0	-0.22475401346452614
RIN2_HUMAN	2.00	1.62	820	1.03404	581	2	-239.0	-0.2914634146341463
AP1G2_HUMAN	1.00	0.81	1930	0.51702	1496	2	-434.0	-0.22487046632124352
RIN1_HUMAN	1.00	0.81	1929	0.51702	1495	2	-434.0	-0.22498703991705546
STX4_HUMAN	2.00	1.62	819	1.03404	580	2	-239.0	-0.29181929181929184
TBC3F_HUMAN	2.00	1.62	818	1.03404	579	2	-239.0	-0.2921760391198044
PDGFB_HUMAN	2.00	1.62	817	1.03404	578	2	-239.0	-0.29253365973072215
SUN2_HUMAN	1.00	0.81	1928	0.51702	1494	2	-434.0	-0.22510373443983403
KCNN3_HUMAN	1.00	0.81	1924	0.51702	1490	2	-434.0	-0.22557172557172558
PI2R_HUMAN	1.00	0.81	1925	0.51702	1491	2	-434.0	-0.22545454545454546
NDKB_HUMAN	1.00	0.81	1926	0.51702	1492	2	-434.0	-0.22533748701973
VPS45_HUMAN	1.00	0.81	1927	0.51702	1493	2	-434.0	-0.2252205500778412
PRA1_HUMAN	1.00	0.81	1922	0.51702	1488	2	-434.0	-0.22580645161290322
ACTN4_HUMAN	1.00	0.81	1923	0.51702	1489	2	-434.0	-0.22568902756110246
PGFRB_HUMAN	3.00	2.43	477	1.55106	334	1	-143.0	-0.29979035639413
ITB1_HUMAN	3.00	2.43	478	1.55106	335	1	-143.0	-0.29916317991631797
EHD1_HUMAN	1.00	0.81	1918	0.51702	1484	2	-434.0	-0.22627737226277372
EHD2_HUMAN	1.00	0.81	1919	0.51702	1485	2	-434.0	-0.22615945805106827
SGSM3_HUMAN	1.00	0.81	1920	0.51702	1486	2	-434.0	-0.22604166666666667
EHD3_HUMAN	1.00	0.81	1921	0.51702	1487	2	-434.0	-0.22592399791775117
BAIP2_HUMAN	1.00	0.81	1914	0.51702	1178	2	-736.0	-0.3845350052246604
CHIO_HUMAN	1.00	0.81	1915	0.51702	1179	2	-736.0	-0.3843342036553525
DEFI6_HUMAN	1.00	0.81	1916	0.51702	1180	2	-736.0	-0.38413361169102295
HACE1_HUMAN	1.00	0.81	1917	0.51702	1181	2	-736.0	-0.38393322900365157
MRCKG_HUMAN	1.00	0.81	1911	0.51702	1175	2	-736.0	-0.38513867085295656
NOXA1_HUMAN	1.00	0.81	1910	0.51702	1174	2	-736.0	-0.38534031413612563
PAR6B_HUMAN	1.00	0.81	1913	0.51702	1177	2	-736.0	-0.3847360167276529
PLXA4_HUMAN	1.00	0.81	1912	0.51702	1176	2	-736.0	-0.38493723849372385
RHG15_HUMAN	1.00	0.81	1907	0.51702	1171	2	-736.0	-0.3859465128474043
SH3R1_HUMAN	1.00	0.81	1906	0.51702	1170	2	-736.0	-0.3861490031479538
SH3R3_HUMAN	1.00	0.81	1909	0.51702	1173	2	-736.0	-0.3855421686746988
UNKL_HUMAN	1.00	0.81	1908	0.51702	1172	2	-736.0	-0.3857442348008386
ARHG4_HUMAN	1.00	0.81	1903	0.51702	1167	2	-736.0	-0.38675775091960063
FLNB_HUMAN	1.00	0.81	1902	0.51702	1166	2	-736.0	-0.38696109358569925
CYFP1_HUMAN	1.00	0.81	1905	0.51702	1169	2	-736.0	-0.3863517060367454
PIAS3_HUMAN	1.00	0.81	1904	0.51702	1168	2	-736.0	-0.3865546218487395
ARHGP_HUMAN	1.00	0.81	1899	0.51702	1163	2	-736.0	-0.3875724065297525
KALRN_HUMAN	1.00	0.81	1898	0.51702	1162	2	-736.0	-0.38777660695468913
PAK3_HUMAN	1.00	0.81	1901	0.51702	1165	2	-736.0	-0.3871646501841136
ELMO1_HUMAN	1.00	0.81	1900	0.51702	1164	2	-736.0	-0.3873684210526316
NCKP1_HUMAN	1.00	0.81	1893	0.51702	1157	2	-736.0	-0.38880084521922875
PI42A_HUMAN	1.00	0.81	1894	0.51702	1158	2	-736.0	-0.3885955649419219
STAU1_HUMAN	1.00	0.81	1891	0.51702	1155	2	-736.0	-0.38921205711263884
CHIN_HUMAN	1.00	0.81	1892	0.51702	1156	2	-736.0	-0.3890063424947146
FINC_HUMAN	3.00	2.43	476	1.55106	304	1	-172.0	-0.36134453781512604
RHG33_HUMAN	1.00	0.81	1897	0.51702	1161	2	-736.0	-0.38798102266736956
M3K11_HUMAN	1.00	0.81	1895	0.51702	1159	2	-736.0	-0.3883905013192612
MTR1A_HUMAN	1.00	0.81	1896	0.51702	1160	2	-736.0	-0.3881856540084388
TIAM1_HUMAN	1.00	0.81	1887	0.51702	1151	2	-736.0	-0.39003709591944885
GDIR_HUMAN	1.00	0.81	1888	0.51702	1152	2	-736.0	-0.3898305084745763
CASB_HUMAN	1.00	0.81	1885	0.51702	1149	2	-736.0	-0.3904509283819629
CC104_HUMAN	1.00	0.81	1886	0.51702	1150	2	-736.0	-0.3902439024390244
MAGI1_HUMAN	1.00	0.81	1890	0.51702	1154	2	-736.0	-0.38941798941798944
SFPQ_HUMAN	2.00	1.62	816	1.03404	501	1	-315.0	-0.3860294117647059
TNR12_HUMAN	1.00	0.81	1889	0.51702	1153	2	-736.0	-0.3896241397564849
DICER_HUMAN	2.00	1.62	815	1.03404	500	1	-315.0	-0.38650306748466257
