Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
PLK3_HUMAN	1.00	0.81	1757	0.00013	1497	1	-260.0	0.14797951052931133
S100B_HUMAN	1.00	0.81	1756	0.00013	1496	1	-260.0	0.1480637813211845
EDN2_HUMAN	1.00	0.81	1751	0.00013	1491	1	-260.0	0.14848657909765847
RGCC_HUMAN	1.00	0.81	1750	0.00013	1490	1	-260.0	0.14857142857142858
TYRP1_HUMAN	1.00	0.81	1753	0.00013	1493	1	-260.0	0.14831717056474614
EF2_HUMAN	1.00	0.81	1752	0.00013	1492	1	-260.0	0.14840182648401826
TF2H1_HUMAN	1.00	0.81	1720	0.00013	1460	1	-260.0	0.1511627906976744
TOP2B_HUMAN	1.00	0.81	1721	0.00013	1461	1	-260.0	0.15107495642068564
MAFK_HUMAN	1.00	0.81	1718	0.00013	1458	1	-260.0	0.15133876600698487
CRSP6_HUMAN	1.00	0.81	1719	0.00013	1459	1	-260.0	0.15125072716695753
SIK1_HUMAN	1.00	0.81	1716	0.00013	1456	1	-260.0	0.15151515151515152
EP400_HUMAN	1.00	0.81	1717	0.00013	1457	1	-260.0	0.151426907396622
HIC1_HUMAN	1.00	0.81	1715	0.00013	1455	1	-260.0	0.15160349854227406
VHL_HUMAN	2.00	1.62	786	0.00018	542	1	-244.0	0.3104325699745547
CR2_HUMAN	1.00	0.81	1713	0.00013	1453	1	-260.0	0.15178050204319907
SSR3_HUMAN	1.00	0.81	1714	0.00013	1454	1	-260.0	0.1516919486581097
RS27A_HUMAN	1.00	0.81	1712	0.00013	1452	1	-260.0	0.15186915887850466
M4K4_HUMAN	3.00	2.43	448	0.00022	332	1	-116.0	0.25892857142857145
TF3B_HUMAN	1.00	0.81	1710	0.00013	1450	1	-260.0	0.15204678362573099
ANGI_HUMAN	1.00	0.81	1711	0.00013	1451	1	-260.0	0.15195791934541203
NTH_HUMAN	1.00	0.81	1708	0.00013	1448	1	-260.0	0.1522248243559719
SCN3B_HUMAN	1.00	0.81	1709	0.00013	1449	1	-260.0	0.1521357519016969
TAD3L_HUMAN	1.00	0.81	1736	0.00013	1476	1	-260.0	0.1497695852534562
TXNIP_HUMAN	1.00	0.81	1735	0.00013	1475	1	-260.0	0.14985590778097982
NOTC4_HUMAN	2.00	1.62	787	0.00018	543	1	-244.0	0.31003811944091486
RING1_HUMAN	1.00	0.81	1734	0.00013	1474	1	-260.0	0.14994232987312572
KC1G1_HUMAN	1.00	0.81	1733	0.00013	1473	1	-260.0	0.15002885170225044
KC1G3_HUMAN	1.00	0.81	1732	0.00013	1472	1	-260.0	0.15011547344110854
PPM1J_HUMAN	1.00	0.81	1731	0.00013	1471	1	-260.0	0.15020219526285383
SORT_HUMAN	1.00	0.81	1730	0.00013	1470	1	-260.0	0.15028901734104047
TTC5_HUMAN	1.00	0.81	1729	0.00013	1469	1	-260.0	0.15037593984962405
ZN274_HUMAN	1.00	0.81	1728	0.00013	1468	1	-260.0	0.15046296296296297
TFAP4_HUMAN	1.00	0.81	1727	0.00013	1467	1	-260.0	0.15055008685581933
HEXI1_HUMAN	1.00	0.81	1726	0.00013	1466	1	-260.0	0.15063731170336037
SIRT1_HUMAN	1.00	0.81	1725	0.00013	1465	1	-260.0	0.15072463768115943
ANM3_HUMAN	1.00	0.81	1724	0.00013	1464	1	-260.0	0.15081206496519722
CEBPZ_HUMAN	1.00	0.81	1723	0.00013	1463	1	-260.0	0.15089959373186304
MUC2_HUMAN	1.00	0.81	1722	0.00013	1462	1	-260.0	0.15098722415795587
DDX5_HUMAN	1.00	0.81	1687	0.00013	1427	1	-260.0	0.15411973918197985
TSP1_HUMAN	1.00	0.81	1688	0.00013	1428	1	-260.0	0.15402843601895735
RIR2_HUMAN	1.00	0.81	1689	0.00013	1429	1	-260.0	0.15393724097098876
ING2_HUMAN	1.00	0.81	1690	0.00013	1430	1	-260.0	0.15384615384615385
GPX2_HUMAN	1.00	0.81	1691	0.00013	1431	1	-260.0	0.1537551744529864
KAD6_HUMAN	1.00	0.81	1692	0.00013	1432	1	-260.0	0.1536643026004728
ICAM1_HUMAN	4.00	3.24	289	0.00028	173	1	-116.0	0.4013840830449827
ODBB_HUMAN	1.00	0.81	1693	0.00013	1433	1	-260.0	0.1535735380980508
KITH_HUMAN	1.00	0.81	1680	0.00013	1420	1	-260.0	0.15476190476190477
TR10A_HUMAN	1.00	0.81	1681	0.00013	1421	1	-260.0	0.15466983938132065
CND2_HUMAN	1.00	0.81	1682	0.00013	1422	1	-260.0	0.1545778834720571
IMA2_HUMAN	1.00	0.81	1683	0.00013	1423	1	-260.0	0.15448603683897802
T2AG_HUMAN	1.00	0.81	1684	0.00013	1424	1	-260.0	0.1543942992874109
DMTF1_HUMAN	1.00	0.81	1685	0.00013	1425	1	-260.0	0.1543026706231454
PSMD6_HUMAN	2.00	1.62	783	0.00016	682	1	-101.0	0.12899106002554278
RABL6_HUMAN	1.00	0.81	1686	0.00013	1426	1	-260.0	0.1542111506524318
RING2_HUMAN	1.00	0.81	1701	0.00013	1441	1	-260.0	0.15285126396237508
RNF39_HUMAN	1.00	0.81	1700	0.00013	1440	1	-260.0	0.15294117647058825
RS26_HUMAN	1.00	0.81	1703	0.00013	1443	1	-260.0	0.15267175572519084
SGT1_HUMAN	1.00	0.81	1702	0.00013	1442	1	-260.0	0.15276145710928318
SMAD1_HUMAN	1.00	0.81	1705	0.00013	1445	1	-260.0	0.15249266862170088
T22D1_HUMAN	1.00	0.81	1704	0.00013	1444	1	-260.0	0.15258215962441316
TAF5_HUMAN	1.00	0.81	1707	0.00013	1447	1	-260.0	0.15231400117164617
TRIM8_HUMAN	1.00	0.81	1706	0.00013	1446	1	-260.0	0.15240328253223914
UBD_HUMAN	1.00	0.81	1695	0.00013	1435	1	-260.0	0.15339233038348082
ZHANG_HUMAN	1.00	0.81	1694	0.00013	1434	1	-260.0	0.15348288075560804
PCNA_HUMAN	1.00	0.81	1697	0.00013	1437	1	-260.0	0.15321154979375368
FBLN4_HUMAN	1.00	0.81	1696	0.00013	1436	1	-260.0	0.15330188679245282
MSH2_HUMAN	2.00	1.62	784	0.00020	420	1	-364.0	0.4642857142857143
NOG1_HUMAN	1.00	0.81	1698	0.00013	1438	1	-260.0	0.15312131919905772
EZH2_HUMAN	2.00	1.62	785	0.00020	421	1	-364.0	0.4636942675159236
DNLI1_HUMAN	1.00	0.81	1699	0.00013	1439	1	-260.0	0.15303119482048264
SESN1_HUMAN	1.00	0.81	1661	0.00013	1401	1	-260.0	0.15653220951234195
SIAH1_HUMAN	1.00	0.81	1662	0.00013	1402	1	-260.0	0.15643802647412755
KLF10_HUMAN	1.00	0.81	1659	0.00013	1399	1	-260.0	0.1567209162145871
UB2D1_HUMAN	1.00	0.81	1660	0.00013	1400	1	-260.0	0.1566265060240964
DKK1_HUMAN	1.00	0.81	1665	0.00013	1405	1	-260.0	0.15615615615615616
SAE1_HUMAN	1.00	0.81	1666	0.00013	1406	1	-260.0	0.15606242496998798
THB1_HUMAN	1.00	0.81	1663	0.00013	1403	1	-260.0	0.15634395670475046
MARK2_HUMAN	1.00	0.81	1664	0.00013	1404	1	-260.0	0.15625
HDAC8_HUMAN	1.00	0.81	1653	0.00013	1393	1	-260.0	0.1572897761645493
XPO2_HUMAN	1.00	0.81	1654	0.00013	1394	1	-260.0	0.15719467956469166
AROS_HUMAN	1.00	0.81	1651	0.00013	1391	1	-260.0	0.15748031496062992
THB2_HUMAN	1.00	0.81	1652	0.00013	1392	1	-260.0	0.15738498789346247
RS27L_HUMAN	1.00	0.81	1657	0.00013	1397	1	-260.0	0.15691007845503924
S10A1_HUMAN	1.00	0.81	1658	0.00013	1398	1	-260.0	0.15681544028950542
TRXR1_HUMAN	1.00	0.81	1655	0.00013	1395	1	-260.0	0.15709969788519637
CCNK_HUMAN	1.00	0.81	1656	0.00013	1396	1	-260.0	0.1570048309178744
IRF5_HUMAN	1.00	0.81	1676	0.00013	1416	1	-260.0	0.15513126491646778
CENPA_HUMAN	1.00	0.81	1675	0.00013	1415	1	-260.0	0.15522388059701492
GHR_HUMAN	1.00	0.81	1674	0.00013	1414	1	-260.0	0.15531660692951016
DDX17_HUMAN	2.00	1.62	781	0.00020	419	1	-362.0	0.46350832266325226
IF5A1_HUMAN	1.00	0.81	1679	0.00013	1419	1	-260.0	0.15485407980941035
2A5G_HUMAN	2.00	1.62	782	0.00016	681	1	-101.0	0.12915601023017903
LEU1_HUMAN	1.00	0.81	1678	0.00013	1418	1	-260.0	0.15494636471990464
MT1A_HUMAN	1.00	0.81	1677	0.00013	1417	1	-260.0	0.15503875968992248
NFS1_HUMAN	1.00	0.81	1669	0.00013	1409	1	-260.0	0.15578190533253444
TR10D_HUMAN	1.00	0.81	1668	0.00013	1408	1	-260.0	0.15587529976019185
CITE1_HUMAN	1.00	0.81	1667	0.00013	1407	1	-260.0	0.15596880623875226
IBP3_HUMAN	3.00	2.43	447	0.00022	299	1	-148.0	0.33109619686800895
RS3_HUMAN	1.00	0.81	1673	0.00013	1413	1	-260.0	0.15540944411237298
PLPL9_HUMAN	1.00	0.81	1672	0.00013	1412	1	-260.0	0.15550239234449761
MAP1B_HUMAN	1.00	0.81	1671	0.00013	1411	1	-260.0	0.15559545182525433
MAGD2_HUMAN	1.00	0.81	1670	0.00013	1410	1	-260.0	0.15568862275449102
SRPK1_HUMAN	1.00	0.81	1819	0.00013	1529	1	-290.0	0.1594282572842221
BTG2_HUMAN	1.00	0.81	1818	0.00013	1528	1	-290.0	0.15951595159515952
PAGR1_HUMAN	1.00	0.81	1821	0.00013	1531	1	-290.0	0.15925315760571115
SAFB2_HUMAN	1.00	0.81	1820	0.00013	1530	1	-290.0	0.15934065934065933
Z385A_HUMAN	1.00	0.81	1816	0.00013	1526	1	-290.0	0.15969162995594713
MDR1_HUMAN	1.00	0.81	1815	0.00013	1525	1	-290.0	0.15977961432506887
BRE1B_HUMAN	1.00	0.81	1817	0.00013	1527	1	-290.0	0.15960374243258119
DC1I1_HUMAN	2.00	1.62	808	0.00020	423	1	-385.0	0.47648514851485146
CP24A_HUMAN	4.00	3.24	291	0.00024	267	1	-24.0	0.08247422680412371
EHMT1_HUMAN	1.00	0.81	1826	0.00013	1536	1	-290.0	0.1588170865279299
TBA1C_HUMAN	1.00	0.81	1828	0.00013	1538	1	-290.0	0.1586433260393873
ARP10_HUMAN	1.00	0.81	1827	0.00013	1537	1	-290.0	0.15873015873015872
AUGN_HUMAN	1.00	0.81	1823	0.00013	1533	1	-290.0	0.15907844212835984
CL049_HUMAN	1.00	0.81	1822	0.00013	1532	1	-290.0	0.15916575192096596
ECE2_HUMAN	1.00	0.81	1825	0.00013	1535	1	-290.0	0.1589041095890411
FRAS1_HUMAN	1.00	0.81	1824	0.00013	1534	1	-290.0	0.15899122807017543
MAGH1_HUMAN	2.00	1.62	809	0.00017	627	1	-182.0	0.2249690976514215
MKL2_HUMAN	1.00	0.81	1833	0.00013	1543	1	-290.0	0.15821058374249863
PCDA7_HUMAN	1.00	0.81	1834	0.00013	1544	1	-290.0	0.15812431842966193
STAT_HUMAN	1.00	0.81	1835	0.00013	1545	1	-290.0	0.15803814713896458
VIPR2_HUMAN	1.00	0.81	1829	0.00013	1539	1	-290.0	0.15855658829961727
CPSF6_HUMAN	1.00	0.81	1830	0.00013	1540	1	-290.0	0.15846994535519127
DEP1A_HUMAN	1.00	0.81	1831	0.00013	1541	1	-290.0	0.1583833970507919
E41LB_HUMAN	1.00	0.81	1832	0.00013	1542	1	-290.0	0.15829694323144106
FA64A_HUMAN	1.00	0.81	1840	0.00013	1550	1	-290.0	0.15760869565217392
MS18A_HUMAN	1.00	0.81	1841	0.00013	1551	1	-290.0	0.15752308527973927
TBC31_HUMAN	1.00	0.81	1842	0.00013	1552	1	-290.0	0.15743756786102062
TGFA_HUMAN	2.00	1.62	810	0.00017	556	1	-254.0	0.3135802469135803
RNC_HUMAN	1.00	0.81	1836	0.00013	1546	1	-290.0	0.1579520697167756
Q9NZC7_HUMAN	1.00	0.81	1837	0.00013	1547	1	-290.0	0.1578660860097986
KLF4_HUMAN	1.00	0.81	1838	0.00013	1548	1	-290.0	0.15778019586507072
DGCR8_HUMAN	1.00	0.81	1839	0.00013	1549	1	-290.0	0.15769439912996194
NOTC2_HUMAN	1.00	0.81	1798	0.00013	1512	1	-286.0	0.15906562847608455
TERT_HUMAN	1.00	0.81	1797	0.00013	1511	1	-286.0	0.15915414579855314
DNJA3_HUMAN	1.00	0.81	1796	0.00013	1510	1	-286.0	0.15924276169265034
UB2G2_HUMAN	1.00	0.81	1795	0.00013	1509	1	-286.0	0.15933147632311978
MAGC2_HUMAN	1.00	0.81	1794	0.00013	1508	1	-286.0	0.15942028985507245
TAF1C_HUMAN	2.00	1.62	805	0.00020	422	1	-383.0	0.47577639751552797
CCNB1_HUMAN	1.00	0.81	1793	0.00013	1507	1	-286.0	0.15950920245398773
ANGT_HUMAN	1.00	0.81	1792	0.00013	1506	1	-286.0	0.15959821428571427
BCL6_HUMAN	1.00	0.81	1804	0.00013	1518	1	-286.0	0.15853658536585366
TCP4_HUMAN	1.00	0.81	1803	0.00013	1517	1	-286.0	0.158624514697726
FHL2_HUMAN	1.00	0.81	1802	0.00013	1516	1	-286.0	0.15871254162042175
TIMP3_HUMAN	1.00	0.81	1801	0.00013	1515	1	-286.0	0.15880066629650194
ZHX2_HUMAN	2.00	1.62	807	0.00018	545	1	-262.0	0.3246592317224288
DDB2_HUMAN	1.00	0.81	1800	0.00013	1514	1	-286.0	0.15888888888888889
APC_HUMAN	2.00	1.62	806	0.00018	489	1	-317.0	0.3933002481389578
CAF1A_HUMAN	1.00	0.81	1799	0.00013	1513	1	-286.0	0.15897720956086714
CDN2D_HUMAN	1.00	0.81	1809	0.00013	1523	1	-286.0	0.15809839690436706
BUB1_HUMAN	1.00	0.81	1810	0.00013	1524	1	-286.0	0.1580110497237569
CCNE2_HUMAN	1.00	0.81	1808	0.00013	1522	1	-286.0	0.1581858407079646
IGF1_HUMAN	3.00	2.43	473	0.00022	300	1	-173.0	0.3657505285412262
TDG_HUMAN	1.00	0.81	1806	0.00013	1520	1	-286.0	0.1583610188261351
KLK3_HUMAN	1.00	0.81	1807	0.00013	1521	1	-286.0	0.15827338129496402
RPA1_HUMAN	1.00	0.81	1805	0.00013	1519	1	-286.0	0.15844875346260387
PERI_HUMAN	7.00	5.67	120	0.00069	55	1	-65.0	0.5416666666666666
PRPH2_HUMAN	4.00	3.24	290	0.00051	68	1	-222.0	0.7655172413793103
RDS_HUMAN	1.00	0.81	1814	0.00014	827	1	-987.0	0.5441014332965821
K1C15_HUMAN	1.00	0.81	1812	0.00014	825	1	-987.0	0.5447019867549668
GBRL1_HUMAN	1.00	0.81	1813	0.00014	826	1	-987.0	0.5444015444015444
GBRL2_HUMAN	1.00	0.81	1811	0.00014	824	1	-987.0	0.545002760905577
PON1_HUMAN	31.00	25.11	43	0.00149	46	1	3.0	0.06976744186046512
PON2_HUMAN	40.00	32.40	34	0.00197	36	1	2.0	0.058823529411764705
PON3_HUMAN	37.00	29.97	39	0.00176	38	1	-1.0	0.02564102564102564
APOA2_HUMAN	1.00	0.81	1789	0.00010	2326	1	537.0	0.30016769144773614
PPAC_HUMAN	3.00	2.43	450	0.00017	557	1	107.0	0.23777777777777778
CP1A1_HUMAN	3.00	2.43	451	0.00017	558	1	107.0	0.23725055432372505
CP2E1_HUMAN	2.00	1.62	799	0.00014	828	1	29.0	0.03629536921151439
CP1A2_HUMAN	3.00	2.43	453	0.00017	560	1	107.0	0.23620309050772628
CP2D6_HUMAN	3.00	2.43	452	0.00017	559	1	107.0	0.23672566371681417
CAP7_HUMAN	3.00	2.43	455	0.00017	562	1	107.0	0.23516483516483516
COQ6_HUMAN	3.00	2.43	454	0.00017	561	1	107.0	0.2356828193832599
CP19A_HUMAN	3.00	2.43	457	0.00017	564	1	107.0	0.23413566739606126
CP26A_HUMAN	3.00	2.43	456	0.00017	563	1	107.0	0.23464912280701755
CP26B_HUMAN	3.00	2.43	459	0.00017	566	1	107.0	0.23311546840958605
CP27B_HUMAN	3.00	2.43	458	0.00017	565	1	107.0	0.2336244541484716
CP39A_HUMAN	3.00	2.43	461	0.00017	568	1	107.0	0.23210412147505424
CP3A3_HUMAN	3.00	2.43	460	0.00017	567	1	107.0	0.2326086956521739
CP46A_HUMAN	3.00	2.43	463	0.00017	570	1	107.0	0.23110151187904968
CP4B1_HUMAN	3.00	2.43	462	0.00017	569	1	107.0	0.23160173160173161
CP4F8_HUMAN	3.00	2.43	464	0.00017	571	1	107.0	0.23060344827586207
CP4FB_HUMAN	3.00	2.43	465	0.00017	572	1	107.0	0.23010752688172043
CP4FC_HUMAN	3.00	2.43	466	0.00017	573	1	107.0	0.2296137339055794
CP7B1_HUMAN	3.00	2.43	467	0.00017	574	1	107.0	0.2291220556745182
PPA5_HUMAN	3.00	2.43	468	0.00017	575	1	107.0	0.22863247863247863
PPAL_HUMAN	3.00	2.43	469	0.00017	576	1	107.0	0.2281449893390192
PPBI_HUMAN	3.00	2.43	470	0.00017	577	1	107.0	0.2276595744680851
5HT2A_HUMAN	1.00	0.81	1790	0.00010	2288	1	498.0	0.2782122905027933
CP1B1_HUMAN	2.00	1.62	800	0.00014	829	1	29.0	0.03625
CP2F1_HUMAN	2.00	1.62	801	0.00014	830	1	29.0	0.03620474406991261
CP343_HUMAN	1.00	0.81	1791	0.00010	2289	1	498.0	0.2780569514237856
CP3A5_HUMAN	2.00	1.62	802	0.00014	831	1	29.0	0.03615960099750624
CP8B1_HUMAN	2.00	1.62	803	0.00014	832	1	29.0	0.0361145703611457
PPAP_HUMAN	2.00	1.62	804	0.00014	833	1	29.0	0.036069651741293535
PPB1_HUMAN	3.00	2.43	471	0.00019	468	1	-3.0	0.006369426751592357
PPBN_HUMAN	3.00	2.43	472	0.00019	469	1	-3.0	0.006355932203389831
PPBT_HUMAN	3.00	2.43	449	0.00019	467	1	18.0	0.0400890868596882
MYOZ2_HUMAN	2.00	1.62	793	0.00013	1052	1	259.0	0.3266078184110971
RCAN1_HUMAN	2.00	1.62	792	0.00015	754	1	-38.0	0.047979797979797977
MYOZ3_HUMAN	2.00	1.62	791	0.00013	1051	1	260.0	0.32869785082174463
GBRB2_HUMAN	1.00	0.81	1769	0.00010	2300	1	531.0	0.3001695873374788
RCAN2_HUMAN	1.00	0.81	1768	0.00010	2299	1	531.0	0.3003393665158371
CP074_HUMAN	1.00	0.81	1767	0.00010	2298	1	531.0	0.300509337860781
CRTC2_HUMAN	1.00	0.81	1766	0.00010	2297	1	531.0	0.30067950169875424
IRF2_HUMAN	2.00	1.62	794	0.00013	1053	1	259.0	0.3261964735516373
RFC5_HUMAN	1.00	0.81	1772	0.00010	2303	1	531.0	0.2996613995485327
PSA6_HUMAN	1.00	0.81	1771	0.00010	2302	1	531.0	0.29983060417843027
E2AK4_HUMAN	1.00	0.81	1770	0.00010	2301	1	531.0	0.3
IDH3G_HUMAN	1.00	0.81	1776	0.00010	2307	1	531.0	0.2989864864864865
MYOZ1_HUMAN	1.00	0.81	1775	0.00010	2306	1	531.0	0.2991549295774648
PHLP2_HUMAN	1.00	0.81	1774	0.00010	2305	1	531.0	0.2993235625704622
SYNJ1_HUMAN	1.00	0.81	1773	0.00010	2304	1	531.0	0.29949238578680204
GBRG2_HUMAN	1.00	0.81	1779	0.00010	2310	1	531.0	0.2984822934232715
GBRA1_HUMAN	1.00	0.81	1780	0.00010	2311	1	531.0	0.298314606741573
AKAP5_HUMAN	1.00	0.81	1777	0.00010	2308	1	531.0	0.2988182329769274
CHP3_HUMAN	1.00	0.81	1778	0.00010	2309	1	531.0	0.29865016872890887
PPR1A_HUMAN	1.00	0.81	1782	0.00010	2313	1	531.0	0.29797979797979796
IPPD_HUMAN	1.00	0.81	1783	0.00010	2314	1	531.0	0.2978126752664049
UBP14_HUMAN	1.00	0.81	1781	0.00010	2312	1	531.0	0.2981471083660865
CABIN_HUMAN	2.00	1.62	795	0.00013	1054	1	259.0	0.32578616352201256
RUVB2_HUMAN	1.00	0.81	1784	0.00010	2315	1	531.0	0.2976457399103139
P2R3A_HUMAN	2.00	1.62	798	0.00013	1057	1	259.0	0.32456140350877194
2ABG_HUMAN	2.00	1.62	796	0.00013	1055	1	259.0	0.32537688442211055
SHOC2_HUMAN	2.00	1.62	797	0.00013	1056	1	259.0	0.32496863237139273
TOX4_HUMAN	1.00	0.81	1787	0.00010	2316	1	529.0	0.2960268606603246
NAC1_HUMAN	1.00	0.81	1788	0.00009	2351	1	563.0	0.31487695749440714
NAC2_HUMAN	1.00	0.81	1785	0.00009	2349	1	564.0	0.31596638655462184
NAC3_HUMAN	1.00	0.81	1786	0.00009	2350	1	564.0	0.3157894736842105
BMR1B_HUMAN	1.00	0.81	1952	0.00009	2354	1	402.0	0.20594262295081966
HAX1_HUMAN	1.00	0.81	1953	0.00009	2355	1	402.0	0.20583717357910905
IP3KC_HUMAN	1.00	0.81	1950	0.00009	2352	1	402.0	0.20615384615384616
SDC2_HUMAN	1.00	0.81	1951	0.00009	2353	1	402.0	0.2060481804202973
ROM1_HUMAN	1.00	0.81	1948	0.00016	702	1	-1246.0	0.6396303901437371
CNGB1_HUMAN	1.00	0.81	1949	0.00016	703	1	-1246.0	0.6393022062596203
GRAP2_HUMAN	1.00	0.81	1946	0.00016	701	1	-1245.0	0.6397738951695786
AL2CL_HUMAN	1.00	0.81	1947	0.00012	1607	2	-340.0	0.1746276322547509
DP13B_HUMAN	1.00	0.81	1944	0.00012	1605	2	-339.0	0.1743827160493827
ANFY1_HUMAN	1.00	0.81	1945	0.00012	1606	2	-339.0	0.17429305912596402
US6NL_HUMAN	1.00	0.81	1942	0.00012	1603	2	-339.0	0.174562306900103
AGTR1_HUMAN	1.00	0.81	1943	0.00012	1604	2	-339.0	0.17447246525990737
OCRL_HUMAN	2.00	1.62	822	0.00018	508	2	-314.0	0.3819951338199513
RABX5_HUMAN	1.00	0.81	1941	0.00012	1602	2	-339.0	0.17465224111282843
RUFY1_HUMAN	1.00	0.81	1939	0.00012	1600	2	-339.0	0.17483238782877772
RAE1_HUMAN	1.00	0.81	1940	0.00012	1601	2	-339.0	0.1747422680412371
PRAF1_HUMAN	1.00	0.81	1938	0.00012	1599	2	-339.0	0.17492260061919504
RAE2_HUMAN	1.00	0.81	1937	0.00012	1598	2	-339.0	0.1750129065565307
GDIB_HUMAN	1.00	0.81	1936	0.00012	1597	2	-339.0	0.17510330578512398
RB22A_HUMAN	1.00	0.81	1935	0.00012	1596	2	-339.0	0.17519379844961241
RABE2_HUMAN	1.00	0.81	1934	0.00012	1595	2	-339.0	0.1752843846949328
KIF3B_HUMAN	1.00	0.81	1933	0.00012	1594	2	-339.0	0.17537506466632177
PGTB2_HUMAN	1.00	0.81	1932	0.00012	1593	2	-339.0	0.17546583850931677
SH3K1_HUMAN	2.00	1.62	821	0.00017	665	1	-156.0	0.1900121802679659
PK3C3_HUMAN	1.00	0.81	1931	0.00012	1592	2	-339.0	0.1755567063697566
RIN2_HUMAN	2.00	1.62	820	0.00018	507	2	-313.0	0.38170731707317074
AP1G2_HUMAN	1.00	0.81	1930	0.00012	1591	2	-339.0	0.17564766839378237
RIN1_HUMAN	1.00	0.81	1929	0.00012	1590	2	-339.0	0.17573872472783825
STX4_HUMAN	2.00	1.62	819	0.00018	506	2	-313.0	0.38217338217338215
TBC3F_HUMAN	2.00	1.62	818	0.00018	505	2	-313.0	0.38264058679706603
PDGFB_HUMAN	2.00	1.62	817	0.00018	504	2	-313.0	0.38310893512851896
SUN2_HUMAN	1.00	0.81	1928	0.00012	1589	2	-339.0	0.1758298755186722
KCNN3_HUMAN	1.00	0.81	1924	0.00012	1585	2	-339.0	0.1761954261954262
PI2R_HUMAN	1.00	0.81	1925	0.00012	1586	2	-339.0	0.1761038961038961
NDKB_HUMAN	1.00	0.81	1926	0.00012	1587	2	-339.0	0.17601246105919002
VPS45_HUMAN	1.00	0.81	1927	0.00012	1588	2	-339.0	0.17592112091333678
PRA1_HUMAN	1.00	0.81	1922	0.00012	1583	2	-339.0	0.17637877211238293
ACTN4_HUMAN	1.00	0.81	1923	0.00012	1584	2	-339.0	0.17628705148205928
PGFRB_HUMAN	3.00	2.43	477	0.00023	282	1	-195.0	0.4088050314465409
ITB1_HUMAN	3.00	2.43	478	0.00023	283	1	-195.0	0.40794979079497906
EHD1_HUMAN	1.00	0.81	1918	0.00012	1579	2	-339.0	0.1767466110531804
EHD2_HUMAN	1.00	0.81	1919	0.00012	1580	2	-339.0	0.17665450755601875
SGSM3_HUMAN	1.00	0.81	1920	0.00012	1581	2	-339.0	0.1765625
EHD3_HUMAN	1.00	0.81	1921	0.00012	1582	2	-339.0	0.17647058823529413
BAIP2_HUMAN	1.00	0.81	1914	0.00012	1679	2	-235.0	0.12277951933124347
CHIO_HUMAN	1.00	0.81	1915	0.00012	1680	2	-235.0	0.1227154046997389
DEFI6_HUMAN	1.00	0.81	1916	0.00012	1681	2	-235.0	0.12265135699373696
HACE1_HUMAN	1.00	0.81	1917	0.00012	1682	2	-235.0	0.12258737610850287
MRCKG_HUMAN	1.00	0.81	1911	0.00012	1676	2	-235.0	0.12297226582940869
NOXA1_HUMAN	1.00	0.81	1910	0.00012	1675	2	-235.0	0.12303664921465969
PAR6B_HUMAN	1.00	0.81	1913	0.00012	1678	2	-235.0	0.1228437009932044
PLXA4_HUMAN	1.00	0.81	1912	0.00012	1677	2	-235.0	0.12290794979079497
RHG15_HUMAN	1.00	0.81	1907	0.00012	1672	2	-235.0	0.1232302045097011
SH3R1_HUMAN	1.00	0.81	1906	0.00012	1671	2	-235.0	0.12329485834207765
SH3R3_HUMAN	1.00	0.81	1909	0.00012	1674	2	-235.0	0.12310110005238345
UNKL_HUMAN	1.00	0.81	1908	0.00012	1673	2	-235.0	0.12316561844863731
ARHG4_HUMAN	1.00	0.81	1903	0.00012	1668	2	-235.0	0.12348922753547031
FLNB_HUMAN	1.00	0.81	1902	0.00012	1667	2	-235.0	0.12355415352260778
CYFP1_HUMAN	1.00	0.81	1905	0.00012	1670	2	-235.0	0.12335958005249344
PIAS3_HUMAN	1.00	0.81	1904	0.00012	1669	2	-235.0	0.12342436974789917
ARHGP_HUMAN	1.00	0.81	1899	0.00012	1664	2	-235.0	0.12374934175882044
KALRN_HUMAN	1.00	0.81	1898	0.00012	1663	2	-235.0	0.1238145416227608
PAK3_HUMAN	1.00	0.81	1901	0.00012	1666	2	-235.0	0.12361914781693846
ELMO1_HUMAN	1.00	0.81	1900	0.00012	1665	2	-235.0	0.12368421052631579
NCKP1_HUMAN	1.00	0.81	1893	0.00012	1658	2	-235.0	0.12414157422081352
PI42A_HUMAN	1.00	0.81	1894	0.00012	1659	2	-235.0	0.12407602956705385
STAU1_HUMAN	1.00	0.81	1891	0.00012	1656	2	-235.0	0.12427287149656266
CHIN_HUMAN	1.00	0.81	1892	0.00012	1657	2	-235.0	0.12420718816067654
FINC_HUMAN	3.00	2.43	476	0.00022	325	1	-151.0	0.3172268907563025
RHG33_HUMAN	1.00	0.81	1897	0.00012	1662	2	-235.0	0.1238798102266737
M3K11_HUMAN	1.00	0.81	1895	0.00012	1660	2	-235.0	0.12401055408970976
MTR1A_HUMAN	1.00	0.81	1896	0.00012	1661	2	-235.0	0.1239451476793249
TIAM1_HUMAN	1.00	0.81	1887	0.00012	1652	2	-235.0	0.12453630100688924
GDIR_HUMAN	1.00	0.81	1888	0.00012	1653	2	-235.0	0.12447033898305085
CASB_HUMAN	1.00	0.81	1885	0.00012	1650	2	-235.0	0.1246684350132626
