Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
DRD1_HUMAN	1.00	0.98	998	0.63200	1077	3	79.0	0.07915831663326653
SYVN1_HUMAN	1.00	0.64	1501	0.52341	1358	1	-143.0	-0.09526982011992005
TIP60_HUMAN	1.00	0.92	1098	0.65113	987	1	-111.0	-0.10109289617486339
PARK7_HUMAN	1.00	0.98	999	0.68463	705	1	-294.0	-0.29429429429429427
PI42B_HUMAN	1.00	0.98	997	0.67736	853	2	-144.0	-0.1444332998996991
QCR1_HUMAN	1.00	1.00	810	0.58422	1214	1	404.0	0.49876543209876545
CHIN_HUMAN	1.00	0.56	1573	0.44844	1544	1	-29.0	-0.018436109345200253
RHG15_HUMAN	1.00	1.00	811	0.63502	1061	1	250.0	0.3082614056720099
RS7_HUMAN	1.00	0.64	1500	0.52341	1357	1	-143.0	-0.09533333333333334
RX_HUMAN	1.00	1.00	809	0.68384	779	1	-30.0	-0.037082818294190356
TAOK1_HUMAN	1.00	0.90	1204	0.61456	1134	1	-70.0	-0.05813953488372093
SYRC_HUMAN	1.00	0.92	1097	0.65251	975	2	-122.0	-0.11121239744758432
ACTK_HUMAN	1.00	0.92	1095	0.69158	688	2	-407.0	-0.37168949771689497
PSA1_HUMAN	1.00	1.00	775	0.64195	1029	3	254.0	0.327741935483871
CEBPZ_HUMAN	1.00	1.00	743	0.68426	757	1	14.0	0.018842530282637954
IL1AP_HUMAN	1.00	1.00	744	0.63542	1055	1	311.0	0.41801075268817206
LEU1_HUMAN	1.00	1.00	766	0.68417	766	1	0.0	0.0
FA40B_HUMAN	1.00	0.98	907	0.70002	647	7	-260.0	-0.2866593164277839
APEX1_HUMAN	1.00	1.00	742	0.68426	756	1	14.0	0.018867924528301886
KAD6_HUMAN	1.00	1.00	870	0.68234	816	1	-54.0	-0.06206896551724138
PTPRN_HUMAN	1.00	1.00	741	0.70085	646	4	-95.0	-0.1282051282051282
NONO_HUMAN	1.00	0.77	1275	0.54333	1294	1	19.0	0.014901960784313726
SC61B_HUMAN	1.00	0.77	1274	0.58757	1206	2	-68.0	-0.05337519623233909
TBB6_HUMAN	1.00	0.98	933	0.67902	848	2	-85.0	-0.09110396570203644
KCD12_HUMAN	1.00	0.98	931	0.71939	609	2	-322.0	-0.3458646616541353
MD2L1_HUMAN	1.00	0.98	932	0.71939	610	2	-322.0	-0.34549356223175964
TSC2_HUMAN	1.00	1.00	791	0.60583	1160	4	369.0	0.4664981036662453
UBE3A_HUMAN	1.00	0.98	1000	0.67585	864	1	-136.0	-0.136
WT1_HUMAN	1.00	1.00	745	0.68426	758	1	13.0	0.0174496644295302
IL7RA_HUMAN	1.00	0.92	1103	0.60378	1165	1	62.0	0.056210335448776065
IL2RG_HUMAN	1.00	0.82	1251	0.56619	1253	1	2.0	0.0015987210231814548
MSS4_HUMAN	1.00	0.52	1607	0.40685	1592	4	-15.0	-0.009334163036714374
SODM_HUMAN	1.00	0.83	1248	0.50989	1386	8	138.0	0.11057692307692307
AAKB1_HUMAN	1.00	0.64	1494	0.44367	1563	1	69.0	0.04618473895582329
CAR17_HUMAN	1.00	0.90	1199	0.60442	1161	1	-38.0	-0.0316930775646372
BCAR1_HUMAN	1.00	0.98	995	0.65262	962	1	-33.0	-0.033165829145728645
UBE4B_HUMAN	1.00	0.90	1198	0.62055	1119	1	-79.0	-0.0659432387312187
CBPC1_HUMAN	1.00	0.85	1241	0.52678	1330	1	89.0	0.0717163577759871
DNMT1_HUMAN	1.00	0.92	1096	0.65956	933	1	-163.0	-0.14872262773722628
1A02_HUMAN	1.00	0.90	1197	0.67920	840	9	-357.0	-0.2982456140350877
1A24_HUMAN	1.00	0.90	1196	0.67920	839	9	-357.0	-0.298494983277592
DUS22_HUMAN	1.00	0.98	994	0.69814	653	7	-341.0	-0.34305835010060365
EXOC4_HUMAN	1.00	1.00	869	0.63289	1070	4	201.0	0.23130034522439585
S12A2_HUMAN	1.00	0.90	1195	0.66423	906	7	-289.0	-0.24184100418410043
MKNK2_HUMAN	1.00	0.90	1186	0.66423	905	7	-281.0	-0.23693086003372682
NB5R3_HUMAN	1.00	0.90	1187	0.54823	1284	1	97.0	0.08171861836562763
5HT2B_HUMAN	1.00	0.90	1188	0.65869	940	4	-248.0	-0.20875420875420875
NAC3_HUMAN	1.00	0.92	1091	0.56163	1259	1	168.0	0.153987167736022
RPC6_HUMAN	1.00	0.88	1213	0.59411	1192	3	-21.0	-0.01731244847485573
RU2B_HUMAN	1.00	0.90	1189	0.62447	1105	6	-84.0	-0.07064760302775441
TAXB1_HUMAN	1.00	0.64	1491	0.53043	1323	1	-168.0	-0.11267605633802817
TENX_HUMAN	1.00	0.90	1190	0.60389	1164	5	-26.0	-0.021848739495798318
TRI37_HUMAN	1.00	0.98	990	0.71765	613	2	-377.0	-0.3808080808080808
HXK4_HUMAN	1.00	0.64	1393	0.52595	1332	1	-61.0	-0.04379038047379756
IBP7_HUMAN	1.00	1.00	738	0.64318	1010	5	272.0	0.3685636856368564
T53I1_HUMAN	1.00	1.00	739	0.68426	754	1	15.0	0.02029769959404601
UBE2A_HUMAN	1.00	1.00	740	0.68426	755	1	15.0	0.02027027027027027
ECHA_HUMAN	1.00	0.98	930	0.67902	847	2	-83.0	-0.08924731182795699
TR11B_HUMAN	1.00	0.58	1544	0.49453	1432	2	-112.0	-0.07253886010362694
AKAP8_HUMAN	1.00	0.97	1022	0.64778	992	1	-30.0	-0.029354207436399216
CACO2_HUMAN	1.00	0.64	1492	0.53043	1324	1	-168.0	-0.1126005361930295
CADH1_HUMAN	1.00	0.98	992	0.65262	960	1	-32.0	-0.03225806451612903
MYL3_HUMAN	1.00	0.98	993	0.65262	961	1	-32.0	-0.032225579053373615
CX04A_HUMAN	1.00	0.64	1493	0.36387	1617	10	124.0	0.08305425318151373
1A36_HUMAN	1.00	0.90	1193	0.67920	838	9	-355.0	-0.297569153394803
GBRB2_HUMAN	1.00	0.86	1227	0.56641	1251	1	24.0	0.019559902200488997
GUSP1_HUMAN	1.00	0.90	1194	0.64292	1025	1	-169.0	-0.14154103852596314
GYS1_HUMAN	1.00	0.77	1280	0.60195	1174	7	-106.0	-0.0828125
RFC5_HUMAN	1.00	0.58	1551	0.44656	1550	1	-1.0	-6.447453255963894E-4
PLXB1_HUMAN	1.00	0.90	1191	0.59652	1188	1	-3.0	-0.0025188916876574307
WDYHV_HUMAN	1.00	0.90	1192	0.62447	1106	6	-86.0	-0.07214765100671142
SYN1_HUMAN	1.00	0.98	991	0.69236	671	4	-320.0	-0.3229061553985873
LRC59_HUMAN	1.00	0.92	1093	0.65251	974	2	-119.0	-0.10887465690759378
SE1L1_HUMAN	1.00	0.92	1092	0.65251	973	2	-119.0	-0.10897435897435898
SERA_HUMAN	1.00	0.92	1094	0.69158	687	2	-407.0	-0.3720292504570384
